date,trans_amount,date_id,item_id,user_id
2012-09-29,64,502,0,2463
2013-03-07,80,661,0,2464
2012-01-24,43,253,0,2465
2014-09-21,86,1224,0,469
2014-12-02,61,1296,0,992
2012-02-29,40,289,0,2466
2013-04-27,61,712,0,604
2012-01-27,60,256,0,1771
2011-07-11,40,56,0,2467
2014-09-10,78,1213,0,1523
2014-05-31,37,1111,0,2468
2011-12-09,36,207,0,2469
2014-01-24,79,984,0,2285
2014-06-15,94,1126,0,2470
2012-08-02,60,444,0,1311
2012-03-04,68,293,0,1241
2014-05-26,79,1106,0,2471
2013-12-23,38,952,0,2404
2011-08-27,84,103,0,2472
2013-03-25,46,679,0,681
2012-12-01,40,565,0,1414
2011-10-08,64,145,0,2473
2014-09-18,43,1221,0,2474
2012-07-05,66,416,0,2475
2014-01-08,61,968,0,2476
2013-09-17,38,855,0,2193
2013-07-26,99,802,0,2477
2013-11-11,47,910,0,544
2011-10-08,90,145,0,2478
2012-04-26,95,346,0,2270
2013-03-19,76,673,0,2479
2012-09-15,58,488,0,5
2011-08-21,73,97,0,2480
2014-07-26,73,1167,0,2481
2014-03-19,73,1038,0,1945
2014-08-05,93,1177,0,1217
2011-11-25,64,193,0,2482
2012-01-04,36,233,0,1980
2011-07-31,102,76,0,2483
2013-02-13,64,639,0,87
2013-07-15,57,791,0,743
2012-11-20,59,554,0,2484
2014-03-07,56,1026,0,1590
2013-10-28,49,896,0,2485
2014-04-13,47,1063,0,427
2013-01-01,76,596,0,2486
2014-11-24,72,1288,0,2487
2013-07-28,65,804,0,28
2012-06-10,74,391,0,54
2012-09-10,68,483,0,2488
2012-11-28,101,562,0,2489
2012-09-07,42,480,0,2020
2012-05-25,84,375,0,2490
2013-01-09,76,604,0,1912
2012-04-28,81,348,0,29
2013-05-16,84,731,0,1297
2011-12-21,83,219,0,1970
2014-07-22,71,1163,0,421
2012-02-11,36,271,0,1371
2012-12-13,50,577,0,2491
2013-08-27,59,834,0,1403
2013-03-26,93,680,0,2492
2014-03-01,43,1020,0,390
2013-01-11,58,606,0,2493
2012-03-12,64,301,0,2494
2014-04-20,35,1070,0,2495
2014-05-12,71,1092,0,2496
2011-11-15,51,183,0,2236
2012-06-12,50,393,0,1620
2012-03-10,47,299,0,2497
2012-03-22,83,311,0,76
2011-11-12,35,180,0,2498
2011-11-29,99,197,0,219
2011-07-09,70,54,0,1242
2012-04-23,65,343,0,2499
2013-10-31,35,899,0,2500
2013-12-06,51,935,0,1434
2013-04-19,77,704,0,2224
2013-02-25,38,651,0,2501
2012-10-01,42,504,0,1685
2011-08-29,65,105,0,2502
2015-03-01,103,1385,0,2197
2012-09-13,88,486,0,2503
2011-06-29,79,44,0,947
2013-06-19,42,765,0,2504
2014-11-24,86,1288,0,2505
2014-10-10,50,1243,0,2160
2013-11-08,36,907,0,540
2012-03-02,104,291,0,2506
2014-12-14,101,1308,0,2507
2014-10-17,76,1250,0,1332
2013-09-21,45,859,0,2508
2011-11-20,90,188,0,169
2012-05-02,47,352,0,8
2014-10-20,90,1253,0,2381
2013-04-09,40,694,0,2509
2012-06-01,90,382,0,2510
2011-08-25,38,101,0,2511
2012-03-05,67,294,0,2512
2014-11-15,38,1279,0,1319
2011-12-15,40,213,0,2513
2014-11-25,54,1289,0,0
2012-03-09,75,298,0,1657
2011-12-29,91,227,0,269
2013-08-21,63,828,0,2514
2014-06-12,79,1123,0,2515
2011-05-26,82,10,0,2516
2014-12-24,89,1318,0,1006
2012-06-19,44,400,0,952
2013-04-15,67,700,0,2450
2011-06-03,44,18,0,2263
2014-09-06,41,1209,0,2517
2012-09-11,102,484,0,2518
2013-05-28,59,743,0,714
2015-01-17,53,1342,0,1313
2012-01-22,41,251,0,2519
2012-03-16,51,305,0,2496
2014-09-07,37,1210,0,1963
2011-07-26,79,71,0,1671
2012-10-05,38,508,0,2520
2013-05-08,69,723,0,2521
2013-03-28,43,682,0,2522
2013-12-13,56,942,0,2523
2015-02-02,105,1358,0,2524
2014-12-29,52,1323,0,149
2015-01-10,37,1335,0,1010
2011-07-07,41,52,0,1633
2013-12-14,102,943,0,594
2014-10-02,101,1235,0,2525
2014-05-30,72,1110,0,1271
2012-03-05,46,294,0,668
2013-11-09,38,908,0,772
2013-12-11,88,940,0,353
2011-09-01,73,108,0,756
2012-08-15,94,457,0,2526
2014-08-06,64,1178,0,1990
2014-02-21,90,1012,0,2527
2012-05-09,49,359,0,2528
2012-06-30,40,411,0,2529
2012-04-30,97,350,0,633
2012-12-10,70,574,0,2530
2012-02-07,87,267,0,593
2012-03-13,58,302,0,1710
2011-07-21,101,66,0,2531
2011-12-07,88,205,0,2532
2011-10-03,48,140,0,363
2012-06-19,41,400,0,1852
2014-05-01,96,1081,0,2533
2011-05-22,81,6,0,609
2014-11-20,72,1284,0,2534
2014-12-13,53,1307,0,2535
2011-12-15,98,213,0,1725
2013-08-24,80,831,0,2536
2011-08-30,49,106,0,2537
2013-06-03,43,749,0,2538
2011-10-31,105,168,0,2294
2012-10-23,49,526,0,1670
2013-01-24,73,619,0,1293
2013-07-10,63,786,0,2539
2013-06-05,39,751,0,1440
2012-05-24,92,374,0,7
2014-01-25,44,985,0,2540
2014-02-21,36,1012,0,2541
2014-07-31,101,1172,0,571
2013-02-13,69,639,0,2483
2013-01-01,81,596,0,2542
2014-11-15,81,1279,0,2543
2014-03-14,36,1033,0,2365
2014-04-01,46,1051,0,2544
2012-12-20,73,584,0,1766
2012-09-06,81,479,0,1575
2014-10-11,36,1244,0,1558
2012-01-14,60,243,0,2545
2013-09-04,57,842,0,1266
2014-02-07,80,998,0,314
2014-05-11,96,1091,0,2546
2013-03-25,67,679,0,2547
2014-05-13,76,1093,0,1435
2013-01-22,80,617,0,2548
2013-07-05,40,781,0,2549
2014-01-24,84,984,0,2387
2012-04-05,86,325,0,172
2014-02-28,76,1019,0,2550
2013-02-12,38,638,0,470
2013-07-19,89,795,0,2551
2014-05-19,44,1099,0,227
2013-11-16,93,915,0,1332
2015-02-27,51,1383,0,814
2013-09-05,87,843,0,1293
2011-05-25,79,9,0,2552
2014-01-26,71,986,0,2242
2013-06-27,94,773,0,1786
2013-06-13,46,759,0,1237
2011-09-24,36,131,0,2553
2013-10-07,95,875,0,1020
2014-04-17,105,1067,0,465
2012-06-23,65,404,0,2554
2013-11-22,71,921,0,2555
2013-09-10,82,848,0,2556
2014-03-11,65,1030,0,2433
2011-11-27,35,195,0,2557
2014-05-20,75,1100,0,2558
2013-08-03,54,810,0,1813
2013-06-02,54,748,0,2559
2011-08-14,54,90,0,2560
2011-09-15,82,122,0,2365
2013-11-30,67,929,0,2561
2014-08-08,54,1180,0,2346
2013-04-11,82,696,0,2448
2011-06-23,61,38,0,2562
2011-12-02,66,200,0,1385
2014-03-07,44,1026,0,2563
2013-03-08,99,662,0,2564
2013-11-09,53,908,0,699
2013-11-22,87,921,0,2565
2013-10-05,99,873,0,2566
2014-05-31,104,1111,0,1611
2014-05-12,96,1092,0,2567
2014-02-14,42,1005,0,2568
2012-03-19,48,308,0,730
2012-07-27,63,438,0,2569
2015-03-06,63,1390,0,1025
2014-02-08,95,999,0,2570
2014-08-21,78,1193,0,1701
2012-09-07,58,480,0,2571
2014-03-13,71,1032,0,2572
2014-01-27,44,987,0,456
2013-08-08,57,815,0,2573
2011-07-14,83,59,0,627
2011-09-16,67,123,0,2574
2014-09-14,41,1217,0,2299
2014-02-01,86,992,0,2575
2013-11-23,77,922,0,513
2014-05-24,55,1104,0,2576
2012-09-30,85,503,0,150
2011-05-31,57,15,0,2577
2012-01-02,70,231,0,653
2012-04-22,89,342,0,599
2013-11-15,62,914,0,2563
2013-08-11,94,818,0,147
2011-12-09,78,207,0,2578
2011-08-10,35,86,0,2579
2012-07-14,47,425,0,741
2013-06-16,90,762,0,2525
2012-12-17,77,581,0,2580
2012-11-14,71,548,0,2581
2013-12-14,48,943,0,2582
2014-05-26,98,1106,0,1185
2013-07-21,87,797,0,2583
2013-03-08,84,662,0,1427
2012-08-19,64,461,0,2584
2014-10-30,95,1263,0,2585
2012-06-03,85,384,0,384
2015-02-15,90,1371,0,370
2012-06-30,69,411,0,175
2013-09-04,44,842,0,2586
2014-07-02,98,1143,0,2587
2012-10-07,50,510,0,1399
2012-09-02,87,475,0,2588
2014-12-31,68,1325,0,2589
2012-04-26,63,346,0,463
2011-08-18,90,94,0,817
2011-05-25,96,9,0,2590
2012-09-08,97,481,0,2591
2011-11-17,85,185,0,2592
2015-02-27,43,1383,0,2593
2012-09-20,62,493,0,2594
2011-12-13,35,211,0,1229
2011-12-27,71,225,0,2595
2013-08-30,74,837,0,2166
2013-09-16,42,854,0,2596
2011-09-27,36,134,0,1519
2013-05-27,98,742,0,2406
2014-08-23,95,1195,0,1340
2014-10-05,80,1238,0,2597
2012-03-08,98,297,0,2598
2014-03-02,57,1021,0,2599
2011-09-30,39,137,0,2600
2013-08-24,87,831,0,527
2012-03-06,99,295,0,2601
2011-12-19,55,217,0,2602
2011-07-07,101,52,0,2327
2014-02-10,83,1001,0,140
2014-06-19,54,1130,0,1507
2011-06-11,41,26,0,2603
2012-09-21,84,494,0,2604
2013-08-01,73,808,0,2526
2011-11-27,57,195,0,715
2013-07-04,51,780,0,2605
2013-04-28,56,713,0,2606
2014-03-24,69,1043,0,2607
2013-04-04,95,689,0,2177
2012-12-02,36,566,0,1735
2014-02-18,91,1009,0,1563
2013-01-27,84,622,0,1562
2014-02-23,68,1014,0,2608
2014-10-19,82,1252,0,26
2014-09-07,60,1210,0,134
2014-09-18,104,1221,0,2609
2014-10-25,79,1258,0,2610
2011-06-05,41,20,0,2445
2011-07-13,80,58,0,2611
2014-02-17,75,1008,0,2259
2012-08-08,75,450,0,2612
2013-08-21,88,828,0,2613
2015-03-02,62,1386,0,2614
2014-05-06,56,1086,0,2615
2015-01-19,88,1344,0,2616
2014-12-22,63,1316,0,1471
2012-04-12,80,332,0,2617
2012-12-02,77,566,0,2618
2012-07-26,40,437,0,2619
2012-02-07,44,267,0,76
2011-12-21,88,219,0,473
2012-06-04,96,385,0,2620
2012-01-02,68,231,0,2621
2014-11-16,87,1280,0,1562
2013-11-30,74,929,0,2622
2013-08-12,49,819,0,2623
2014-04-07,62,1057,0,2624
2015-01-24,83,1349,0,18
2011-06-01,78,16,0,1556
2013-06-18,88,764,0,617
2011-09-07,36,114,0,2625
2012-08-25,75,467,0,1837
2013-03-05,55,659,0,354
2013-10-25,59,893,0,975
2013-12-31,88,960,0,2626
2014-08-06,75,1178,0,2627
2014-06-29,72,1140,0,2282
2012-03-18,98,307,0,2628
2011-10-14,60,151,0,2629
2011-12-03,61,201,0,340
2012-02-12,58,272,0,2630
2012-08-01,73,443,0,2405
2013-07-18,68,794,0,1346
2011-05-21,45,5,0,634
2013-12-30,57,959,0,2631
2014-08-05,61,1177,0,2632
2012-11-29,90,563,0,2633
2014-05-24,77,1104,0,2634
2013-01-30,69,625,0,2635
2013-05-13,42,728,0,2636
2014-10-17,55,1250,0,613
2014-12-09,35,1303,0,2637
2013-01-24,78,619,0,922
2011-08-19,79,95,0,416
2013-11-26,65,925,0,574
2015-01-19,66,1344,0,2638
2011-10-31,35,168,0,2639
2013-06-08,74,754,0,2047
2012-06-18,39,399,0,2640
2012-04-28,66,348,0,1326
2014-08-21,97,1193,0,897
2014-11-28,80,1292,0,25
2012-04-21,74,341,0,1871
2011-09-21,53,128,0,2641
2011-08-08,101,84,0,2642
2014-05-18,94,1098,0,1605
2013-01-21,101,616,0,2643
2014-09-14,36,1217,0,2644
2012-12-16,104,580,0,157
2013-07-27,83,803,0,2645
2013-10-03,62,871,0,2646
2013-10-28,54,896,0,2647
2011-12-21,103,219,0,1694
2014-05-14,93,1094,0,49
2014-07-25,74,1166,0,620
2012-08-13,77,455,0,1344
2012-06-30,100,411,0,132
2014-09-16,48,1219,0,1614
2013-03-18,66,672,0,353
2011-08-30,88,106,0,2648
2012-06-12,43,393,0,1804
2014-09-06,81,1209,0,1742
2013-01-18,62,613,0,104
2013-11-09,78,908,0,2649
2011-09-06,69,113,0,1953
2012-12-20,54,584,0,2650
2013-12-02,84,931,0,2651
2013-04-16,105,701,0,2652
2013-05-07,52,722,0,2653
2011-10-25,88,162,0,2654
2014-07-09,66,1150,0,482
2012-01-17,47,246,0,2655
2012-04-04,41,324,0,1117
2015-03-07,86,1391,0,325
2012-07-07,36,418,0,2656
2011-11-03,55,171,0,971
2012-07-09,98,420,0,2657
2012-07-01,72,412,0,1526
2011-07-26,68,71,0,2658
2011-12-13,97,211,0,2659
2013-01-29,95,624,0,120
2011-06-25,74,40,0,626
2014-12-03,48,1297,0,2284
2012-03-31,79,320,0,2631
2013-12-27,60,956,0,1968
2011-08-25,78,101,0,2660
2013-11-16,73,915,0,2113
2012-07-17,61,428,0,833
2011-06-15,61,30,0,1142
2014-04-19,102,1069,0,2661
2014-09-04,45,1207,0,2662
2014-07-22,45,1163,0,2663
2011-06-24,92,39,0,883
2013-10-27,35,895,0,1019
2015-02-28,91,1384,0,2664
2015-02-12,77,1368,0,2665
2013-03-03,38,657,0,1085
2011-07-09,40,54,0,1854
2011-10-23,64,160,0,2666
2014-06-11,67,1122,0,2667
2014-09-22,63,1225,0,2668
2014-10-08,82,1241,0,2378
2012-09-17,69,490,0,2669
2011-10-15,92,152,0,2670
2012-07-25,90,436,0,529
2012-02-17,71,277,0,1835
2014-01-11,37,971,0,2671
2014-01-11,63,971,0,2672
2013-02-23,103,649,0,1804
2014-06-04,89,1115,0,2673
2015-01-14,86,1339,0,981
2012-02-22,55,282,0,2674
2013-02-10,40,636,0,2675
2012-06-17,66,398,0,2676
2012-10-01,57,504,0,2677
2013-03-29,82,683,0,1076
2013-09-14,50,852,0,546
2013-07-22,66,798,0,2678
2011-10-21,45,158,0,855
2013-08-24,60,831,0,2679
2014-05-31,68,1111,0,39
2013-04-27,59,712,0,2680
2013-02-08,54,634,0,2057
2012-04-07,81,327,0,202
2015-03-16,62,1400,0,2681
2013-08-02,38,809,0,2682
2011-08-06,98,82,0,2683
2014-09-14,44,1217,0,258
2012-11-11,97,545,0,1482
2011-06-16,103,31,0,2684
2014-12-06,104,1300,0,445
2012-12-10,61,574,0,2685
2015-01-28,68,1353,0,766
2014-12-09,82,1303,0,2686
2013-09-02,76,840,0,2687
2014-03-30,55,1049,0,2688
2014-10-17,87,1250,0,1972
2013-08-09,98,816,0,1970
2014-01-22,90,982,0,2689
2011-11-19,60,187,0,893
2012-12-20,45,584,0,2690
2011-06-01,48,16,0,1036
2014-08-20,49,1192,0,732
2011-08-23,75,99,0,2691
2013-10-20,86,888,0,2497
2011-10-25,47,162,0,1924
2011-10-27,85,164,0,2692
2014-01-03,95,963,0,1482
2015-01-14,96,1339,0,2693
2014-05-16,76,1096,0,2607
2013-02-10,92,636,0,904
2015-01-07,48,1332,0,2625
2014-02-14,82,1005,0,1923
2013-06-27,93,773,0,1716
2011-12-16,47,214,0,2424
2011-10-05,57,142,0,600
2014-04-27,58,1077,0,2474
2013-02-08,94,634,0,1487
2014-12-11,92,1305,0,1143
2014-05-01,65,1081,0,1632
2013-11-07,97,906,0,748
2013-11-07,77,906,0,174
2014-02-10,87,1001,0,2694
2014-02-07,73,998,0,550
2011-05-16,94,0,0,495
2011-11-10,38,178,0,1767
2013-05-21,89,736,0,870
2011-08-16,72,92,0,2695
2012-06-15,38,396,0,2696
2012-02-07,104,267,0,810
2015-03-06,63,1390,0,940
2015-02-11,59,1367,0,1798
2013-04-08,44,693,0,2697
2012-07-26,54,437,0,2698
2014-02-09,99,1000,0,711
2014-07-02,37,1143,0,2699
2011-10-15,74,152,0,6
2013-06-12,56,758,0,2436
2012-10-24,63,527,0,1772
2011-08-15,51,91,0,1800
2013-09-04,56,842,0,2700
2015-01-15,79,1340,0,80
2013-08-31,81,838,0,2701
2011-12-26,73,224,0,353
2014-02-04,64,995,0,2702
2011-07-18,61,63,0,549
2012-03-15,97,304,0,214
2012-08-26,66,468,0,1525
2014-02-04,76,995,0,1472
2012-11-23,41,557,0,446
2011-10-14,100,151,0,1395
2014-12-17,105,1311,0,2703
2013-07-20,86,796,0,2704
2013-07-24,93,800,0,2705
2011-06-15,95,30,0,2706
2013-10-26,87,894,0,1105
2011-08-15,88,91,0,2707
2012-05-18,85,368,0,2310
2013-10-15,95,883,0,2708
2012-12-30,105,594,0,1797
2014-05-03,86,1083,0,2709
2012-08-04,37,446,0,1614
2011-05-21,57,5,0,2710
2011-11-23,57,191,0,2711
2011-12-29,96,227,0,1627
2013-03-04,50,658,0,694
2012-12-26,83,590,0,1515
2012-07-18,80,429,0,1320
2013-05-07,103,722,0,2712
2014-08-06,54,1178,0,2713
2014-08-30,46,1202,0,2714
2012-03-31,82,320,0,1258
2011-12-27,43,225,0,476
2013-02-13,36,639,0,160
2012-09-11,50,484,0,2715
2013-11-19,100,918,0,2155
2014-05-05,48,1085,0,2716
2012-04-11,42,331,0,1724
2014-07-13,68,1154,0,1268
2012-08-11,41,453,0,2717
2014-04-04,61,1054,0,2026
2011-11-29,53,197,0,707
2014-09-01,50,1204,0,756
2014-01-10,92,970,0,2118
2013-09-05,89,843,0,1619
2014-07-20,60,1161,0,2667
2013-06-03,104,749,0,2718
2013-01-05,51,600,0,2719
2013-03-11,35,665,0,2133
2011-12-04,73,202,0,2720
2014-04-25,57,1075,0,2721
2012-08-24,58,466,0,2722
2013-10-02,93,870,0,1236
2013-07-21,56,797,0,2723
2013-05-25,64,740,0,594
2014-06-27,53,1138,0,527
2011-07-02,51,47,0,532
2011-07-13,46,58,0,2104
2013-08-17,50,824,0,2139
2013-08-16,95,823,0,822
2013-09-12,83,850,0,1617
2013-12-18,59,947,0,2286
2013-09-28,88,866,0,1141
2013-06-16,36,762,0,2724
2013-09-02,80,840,0,2725
2012-11-26,68,560,0,2250
2011-06-17,105,32,0,1247
2015-01-08,59,1333,0,1173
2011-12-27,101,225,0,2726
2014-07-16,42,1157,0,2727
2013-01-28,105,623,0,2728
2013-10-12,50,880,0,2729
2012-02-19,90,279,0,2730
2013-11-07,50,906,0,2731
2012-08-24,98,466,0,2732
2012-08-06,100,448,0,2012
2011-05-26,75,10,0,2733
2011-11-18,81,186,0,2734
2013-09-08,41,846,0,2735
2011-09-24,59,131,0,963
2014-07-02,92,1143,0,1364
2012-07-28,73,439,0,566
2011-10-09,66,146,0,2736
2013-07-18,44,794,0,2737
2014-01-05,37,965,0,1272
2014-11-05,71,1269,0,2738
2013-10-11,98,879,0,2739
2012-06-18,62,399,0,2740
2013-01-27,54,622,0,2741
2012-06-19,49,400,0,635
2014-06-01,94,1112,0,2184
2012-12-11,87,575,0,2742
2014-05-04,46,1084,0,2743
2014-05-16,79,1096,0,2744
2013-03-17,76,671,0,2745
2013-04-23,73,708,0,1979
2013-07-26,105,802,0,2379
2015-02-24,75,1380,0,1661
2014-06-19,96,1130,0,556
2014-01-27,82,987,0,2746
2011-11-27,97,195,0,2747
2013-08-25,36,832,0,2748
2015-02-17,66,1373,0,2749
2013-11-12,36,911,0,1775
2012-04-25,84,345,0,2750
2014-09-07,105,1210,0,2751
2011-06-29,51,44,0,2752
2011-07-17,92,62,0,2753
2013-09-14,42,852,0,2754
2014-02-22,50,1013,0,2755
2012-02-21,43,281,0,2756
2014-11-07,95,1271,0,782
2011-12-22,36,220,0,2748
2014-05-15,36,1095,0,103
2013-11-21,88,920,0,2432
2012-09-17,75,490,0,2497
2012-12-06,98,570,0,2757
2013-12-30,96,959,0,89
2013-03-09,67,663,0,2429
2011-12-20,87,218,0,2758
2013-09-10,97,848,0,2413
2011-08-01,47,77,0,735
2011-12-23,101,221,0,2759
2011-07-18,88,63,0,1446
2013-06-28,101,774,0,1879
2012-12-15,42,579,0,2760
2014-12-10,81,1304,0,2234
2013-10-29,57,897,0,2751
2012-10-15,74,518,0,1917
2012-04-30,94,350,0,1196
2014-06-24,84,1135,0,2676
2012-10-06,86,509,0,265
2014-01-16,37,976,0,1604
2012-06-02,57,383,0,1999
2011-07-01,101,46,0,2330
2014-10-05,63,1238,0,1492
2011-05-27,36,11,0,2546
2013-10-15,66,883,0,46
2014-02-14,63,1005,0,245
2013-07-20,67,796,0,748
2013-03-29,39,683,0,102
2011-09-28,99,135,0,2254
2013-03-24,71,678,0,2200
2015-01-07,90,1332,0,2761
2011-09-26,56,133,0,1373
2012-09-26,52,499,0,2499
2014-04-13,96,1063,0,1650
2012-08-14,100,456,0,2737
2014-08-18,63,1190,0,2762
2012-03-27,85,316,0,2763
2014-03-21,91,1040,0,2764
2013-12-11,88,940,0,2169
2014-11-29,80,1293,0,1040
2014-04-27,56,1077,0,213
2013-11-20,71,919,0,2242
2015-01-04,51,1329,0,1305
2011-08-22,41,98,0,1664
2011-09-10,95,117,0,2765
2014-10-17,87,1250,0,703
2011-07-11,57,56,0,249
2011-10-09,54,146,0,32
2013-11-27,100,926,0,434
2011-12-04,85,202,0,2766
2011-06-09,76,24,0,2637
2013-05-31,45,746,0,2767
2013-02-26,51,652,0,1072
2011-10-31,84,168,0,2610
2014-09-05,66,1208,0,2768
2013-02-27,66,653,0,1803
2012-10-04,41,507,0,1661
2013-09-21,40,859,0,132
2015-03-14,102,1398,0,2769
2014-03-27,87,1046,0,387
2011-09-09,57,116,0,2381
2011-09-14,46,121,0,1355
2011-10-15,73,152,0,2770
2011-11-18,36,186,0,2771
2011-06-14,98,29,0,2772
2013-06-13,83,759,0,2773
2014-01-27,88,987,0,2080
2014-10-03,69,1236,0,460
2012-09-01,35,474,0,1088
2013-01-28,85,623,0,2774
2014-07-16,45,1157,0,2524
2014-10-20,95,1253,0,2775
2014-05-30,42,1110,0,1715
2015-01-27,64,1352,0,1180
2011-08-17,48,93,0,1852
2012-09-23,35,496,0,2452
2013-09-19,94,857,0,432
2013-05-24,83,739,0,1499
2014-11-22,60,1286,0,1917
2014-06-03,67,1114,0,2776
2014-09-22,71,1225,0,2777
2011-11-14,70,182,0,2778
2013-07-08,81,784,0,2779
2014-08-18,70,1190,0,2780
2011-10-30,103,167,0,1260
2013-05-09,78,724,0,7
2012-03-17,85,306,0,2781
2013-09-21,75,859,0,1132
2013-11-12,92,911,0,1969
2014-02-01,88,992,0,2782
2013-08-22,84,829,0,1283
2014-05-16,73,1096,0,2783
2013-12-18,83,947,0,420
2011-10-28,100,165,0,918
2014-07-31,105,1172,0,656
2015-01-21,83,1346,0,2784
2014-03-23,70,1042,0,2785
2013-09-11,35,849,0,468
2013-08-01,49,808,0,2786
2013-06-20,83,766,0,2787
2012-05-08,92,358,0,2788
2012-08-19,97,461,0,2789
2014-09-08,62,1211,0,2790
2014-11-26,82,1290,0,909
2012-11-28,37,562,0,2791
2014-10-23,96,1256,0,2792
2011-08-05,74,81,0,1005
2011-06-10,63,25,0,2662
2013-10-06,92,874,0,2793
2014-10-15,48,1248,0,2794
2013-11-10,69,909,0,2795
2014-05-10,105,1090,0,412
2013-02-25,62,651,0,2568
2012-12-11,59,575,0,998
2012-06-27,94,408,0,670
2012-10-06,79,509,0,2407
2013-04-02,45,687,0,2796
2014-04-28,65,1078,0,456
2015-03-16,47,1400,0,1124
2013-08-29,87,836,0,1201
2012-02-27,92,287,0,2293
2015-01-27,102,1352,0,1673
2013-08-02,57,809,0,2797
2014-06-24,64,1135,0,2798
2013-03-02,79,656,0,198
2012-05-14,43,364,0,1627
2013-08-11,56,818,0,2202
2013-05-28,100,743,0,918
2013-09-20,41,858,0,2126
2012-05-14,69,364,0,2799
2012-04-10,45,330,0,1379
2013-12-18,48,947,0,2800
2012-11-02,85,536,0,273
2011-10-12,88,149,0,2801
2013-03-08,105,662,0,442
2013-11-04,51,903,0,2802
2014-04-06,59,1056,0,2158
2014-04-07,77,1057,0,2294
2011-10-21,63,158,0,2803
2012-06-15,39,396,0,2804
2014-02-27,54,1018,0,1891
2013-10-20,42,888,0,2805
2012-10-29,100,532,0,2692
2013-10-20,45,888,0,1639
2011-08-25,55,101,0,2806
2014-07-13,38,1154,0,2807
2013-04-14,99,699,0,2808
2013-12-06,68,935,0,2084
2014-03-07,83,1026,0,2508
2014-03-06,43,1025,0,2809
2012-02-10,99,270,0,2810
2013-05-16,52,731,0,2811
2013-10-06,55,874,0,2812
2012-07-21,95,432,0,185
2013-01-27,90,622,0,2813
2012-12-14,105,578,0,1707
2011-10-29,70,166,0,2290
2013-05-22,37,737,0,0
2011-08-27,70,103,0,2814
2011-09-27,50,134,0,2167
2012-08-23,82,465,0,19
2012-10-07,103,510,0,2815
2011-12-26,64,224,0,1849
2015-01-19,75,1344,0,2816
2013-11-24,41,923,0,903
2014-11-24,87,1288,0,2149
2015-02-27,71,1383,0,2574
2013-05-14,67,729,0,2817
2012-04-02,96,322,0,2818
2012-04-18,97,338,0,2819
2014-12-20,88,1314,0,1296
2012-03-30,55,319,0,684
2013-09-13,77,851,0,2820
2014-01-21,97,981,0,2821
2012-05-19,55,369,0,2815
2012-11-04,89,538,0,2822
2014-04-14,91,1064,0,2252
2013-03-15,38,669,0,2428
2011-05-18,89,2,0,2823
2012-04-03,63,323,0,2824
2015-02-04,67,1360,0,1894
2011-08-27,90,103,0,2825
2015-01-19,64,1344,0,936
2013-01-31,43,626,0,2820
2014-09-05,96,1208,0,2826
2014-09-20,40,1223,0,2827
2011-12-03,74,201,0,2828
2012-06-17,74,398,0,2829
2012-01-30,58,259,0,1108
2014-02-21,45,1012,0,2830
2014-12-08,52,1302,0,1194
2013-07-10,75,786,0,2831
2014-08-02,47,1174,0,2832
2012-09-14,48,487,0,178
2015-01-07,86,1332,0,2833
2013-12-19,61,948,0,104
2014-01-26,81,986,0,2834
2013-10-23,98,891,0,1559
2013-05-03,61,718,0,470
2013-04-17,36,702,0,2835
2015-01-14,51,1339,0,2836
2014-04-22,75,1072,0,2837
2013-09-14,43,852,0,1451
2014-12-09,44,1303,0,1965
2012-06-01,97,382,0,1846
2011-10-07,50,144,0,2838
2011-09-29,46,136,0,1673
2013-10-12,76,880,0,1260
2012-02-13,58,273,0,2839
2014-12-13,46,1307,0,2212
2014-04-25,64,1075,0,834
2012-06-01,35,382,0,2840
2013-11-26,75,925,0,1942
2012-08-16,79,458,0,2841
2011-09-03,90,110,0,2842
2013-10-14,37,882,0,1032
2013-01-18,46,613,0,1770
2013-03-09,66,663,0,728
2012-05-21,103,371,0,2378
2013-07-08,37,784,0,1410
2011-07-29,42,74,0,1341
2014-05-24,58,1104,0,2843
2013-07-06,60,782,0,1771
2012-04-27,38,347,0,2844
2013-02-11,75,637,0,1408
2012-02-16,83,276,0,2327
2014-07-26,90,1167,0,668
2014-08-14,46,1186,0,1177
2013-10-18,43,886,0,594
2012-09-06,105,479,0,1634
2013-03-07,82,661,0,444
2014-07-18,73,1159,0,2845
2015-02-13,85,1369,0,2846
2014-04-01,59,1051,0,2193
2012-10-12,95,515,0,2288
2013-01-25,45,620,0,2847
2012-09-14,64,487,0,2708
2014-12-20,45,1314,0,2848
2014-02-03,78,994,0,1821
2012-02-03,87,263,0,1547
2014-01-05,48,965,0,2849
2014-05-13,102,1093,0,1641
2014-11-14,72,1278,0,2850
2012-06-20,43,401,0,714
2015-01-23,47,1348,0,2851
2014-01-10,86,970,0,2852
2014-12-15,70,1309,0,2607
2014-01-17,104,977,0,2853
2012-08-17,87,459,0,626
2014-09-25,82,1228,0,2344
2014-10-01,89,1234,0,2854
2014-09-07,50,1210,0,2369
2012-12-06,96,570,0,2855
2014-03-24,104,1043,0,584
2013-01-30,50,625,0,705
2013-02-16,81,642,0,1076
2011-09-13,89,120,0,985
2013-05-17,74,732,0,2856
2014-12-22,49,1316,0,2857
2013-08-01,55,808,0,2343
2013-06-09,73,755,0,2858
2012-08-20,83,462,0,2859
2014-06-20,95,1131,0,2860
